EID,Name,Wk_End,Hours
2234.0,Pamela Wilkerson,2023-11-17,48.6
2159.0,Jordan Johnson,2023-11-17,47.0
2097.0,Christopher Lambert,2023-11-17,37.5
2129.0,Scott Johnson,2023-11-17,41.1
2248.0,Angela Byrd,2023-11-17,55.0
2022.0,Sarah Vincent,2023-11-17,37.1
2052.0,Jillian Collins,2023-11-17,37.0
2099.0,Brian Bean,2023-11-17,44.5
2142.0,David Smith,2023-11-17,43.4
2186.0,Mr. Lawrence Cortez,2023-11-17,38.5
2201.0,Kimberly Hudson,2023-11-17,37.5
2002.0,Mr. Jeffrey Watson PhD,2023-11-17,37.1
2098.0,Mario Garcia,2023-11-17,39.1
2004.0,Samantha Bennett,2023-11-17,37.1
2062.0,Jimmy Ruiz,2023-11-17,39.1
2210.0,Madison Fuller,2023-11-17,37.9
2038.0,Derrick Lyons,2023-11-17,37.2
2084.0,James Anderson,2023-11-17,45.7
2023.0,Andrew Robbins,2023-11-17,37.6
2101.0,Paula Guerrero,2023-11-17,39.7
2036.0,Gary Green,2023-11-17,38.2
2168.0,Theresa Baker,2023-11-17,48.5
2155.0,Jonathan Hernandez,2023-11-17,39.4
2218.0,Jeffery Boyd,2023-11-17,40.8
2220.0,Eddie Aguilar,2023-11-17,38.2
2141.0,Anita Bell,2023-11-17,37.4
2151.0,Julie Ramos,2023-11-17,37.1
2048.0,Craig Leon,2023-11-17,37.0
2158.0,Deborah Mcconnell,2023-11-17,39.7
2185.0,Virginia Oneal,2023-11-17,37.3
2194.0,Michelle Merritt,2023-11-17,37.4
2074.0,Deanna Sanders,2023-11-17,41.1
2217.0,Andrew Stephens,2023-11-17,39.1
2208.0,Joshua Lewis,2023-11-17,37.1
2076.0,Mark Atkinson,2023-11-17,42.7
2106.0,Danielle Edwards,2023-11-17,38.7
2161.0,Melissa Perez,2023-11-17,37.1
2033.0,Jerry Myers,2023-11-17,50.0
2067.0,Thomas Davis,2023-11-17,40.2
2049.0,Christopher Bolton,2023-11-17,39.4
2081.0,Bryce Soto,2023-11-17,37.2
2075.0,Lori Morris,2023-11-17,42.7
2109.0,Patrick Scott,2023-11-17,38.2
2226.0,Roy King,2023-11-17,42.9
2043.0,Katelyn Dunn,2023-11-17,37.8
2205.0,Anthony Callahan,2023-11-17,46.6
2138.0,Anita Randall,2023-11-17,38.4
2229.0,Scott Morris,2023-11-17,43.2
2241.0,Kelly Simpson,2023-11-17,37.6
2179.0,Wesley Waters,2023-11-17,40.0
2189.0,John Rios,2023-11-17,37.1
2093.0,Richard Webster,2023-11-17,42.7
2157.0,Brandon Davis,2023-11-17,37.7
2110.0,Michael Davis,2023-11-17,40.2
2132.0,William Wright,2023-11-17,37.1
2232.0,Gary Daniel,2023-11-17,40.3
2111.0,Jeremy Shaw,2023-11-17,43.7
2058.0,Joseph Haney,2023-11-17,37.9
2003.0,Tiffany Long,2023-11-17,37.3
2215.0,Jesus Cherry,2023-11-17,38.5
2017.0,Heather Newman,2023-11-17,41.1
2165.0,Bobby Park,2023-11-17,41.5
2237.0,Cody Martinez DDS,2023-11-17,40.8
2148.0,Shawna Ray,2023-11-17,39.1
2073.0,Mary Morton,2023-11-17,37.5
2046.0,Allison Rodriguez,2023-11-17,37.5
2244.0,Brian Davis,2023-11-17,37.2
2018.0,Elizabeth Vaughn,2023-11-17,37.0
2063.0,Alexa Robbins,2023-11-17,37.8
2047.0,Sue Barry,2023-11-17,44.8
2094.0,Ricky Robinson,2023-11-17,39.0
2139.0,Christine Reyes,2023-11-17,37.9
2130.0,Cynthia Anderson,2023-11-17,47.3
2247.0,Jon Navarro,2023-11-17,38.4
2024.0,Jennifer Cohen,2023-11-17,38.6
2196.0,Nathan Carey,2023-11-17,43.3
2126.0,Sherri Horton,2023-11-17,37.0
2230.0,Melissa Wallace,2023-11-17,38.8
2019.0,Andrew Smith,2023-11-17,44.4
2053.0,Joel Brooks,2023-11-17,37.2
2160.0,April Evans,2023-11-17,38.1
2181.0,Tracy Garrison,2023-11-17,37.7
2095.0,Ian West,2023-11-17,37.2
2146.0,Monica Nelson,2023-11-17,37.0
2223.0,April Wilson,2023-11-17,38.0
2236.0,Brian Turner,2023-11-17,38.4
2107.0,Alexa Downs,2023-11-17,39.6
2100.0,Jessica Arnold,2023-11-17,39.4
2180.0,John Smith,2023-11-17,41.5
2128.0,James Phelps,2023-11-17,38.2
2059.0,Kaylee Anderson,2023-11-17,38.7
2108.0,Michael Anderson,2023-11-17,37.1
2144.0,Autumn Mccormick,2023-11-17,38.0
2039.0,Rebecca Olson,2023-11-17,38.1
2082.0,Mary Li,2023-11-17,38.5
2033.0,Jerry Myers,2023-11-24,55.8
2032.0,Tiffany Riley,2023-11-24,38.8
2071.0,Dana Hampton,2023-11-24,37.3
2204.0,Barbara Martin,2023-11-24,37.3
2075.0,Lori Morris,2023-11-24,37.8
2076.0,Mark Atkinson,2023-11-24,37.6
2073.0,Mary Morton,2023-11-24,37.1
2153.0,April Carroll,2023-11-24,41.8
2201.0,Kimberly Hudson,2023-11-24,37.2
2151.0,Julie Ramos,2023-11-24,37.1
2226.0,Roy King,2023-11-24,37.6
2227.0,Megan Johnson,2023-11-24,37.5
2203.0,Jamie Smith,2023-11-24,37.9
2070.0,Angela Shannon,2023-11-24,42.0
2069.0,Bryce Marshall,2023-11-24,37.2
2072.0,Ariana Johnson,2023-11-24,37.2
2074.0,Deanna Sanders,2023-11-24,37.1
2152.0,Wendy Moore,2023-11-24,39.1
2034.0,Michael Martinez,2023-11-24,37.3
2219.0,Wanda Nichols,2023-11-24,37.3
2045.0,Melissa Barber,2023-11-24,43.1
2077.0,Jake Rojas,2023-11-24,42.1
2150.0,Terry Fowler,2023-11-24,38.4
2200.0,Lori Dominguez,2023-11-24,44.5
2000.0,Michael Thomas,2023-11-24,48.4
2202.0,Michael Nelson,2023-11-24,37.1
2042.0,John Wallace,2023-11-24,37.3
2078.0,Ross Washington,2023-11-24,43.2
2161.0,Melissa Perez,2023-11-24,37.0
2049.0,Christopher Bolton,2023-11-24,37.3
2043.0,Katelyn Dunn,2023-11-24,37.5
2109.0,Patrick Scott,2023-11-24,38.8
2138.0,Anita Randall,2023-11-24,37.3
2179.0,Wesley Waters,2023-11-24,37.9
2244.0,Brian Davis,2023-11-24,37.1
2110.0,Michael Davis,2023-11-24,40.4
2058.0,Joseph Haney,2023-11-24,37.5
2111.0,Jeremy Shaw,2023-11-24,41.3
2017.0,Heather Newman,2023-11-24,42.7
2237.0,Cody Martinez DDS,2023-11-24,37.7
2178.0,Ruben Curtis,2023-11-24,44.5
2006.0,Katie Andrews,2023-11-24,41.9
2216.0,Kevin Johnson,2023-11-24,37.1
2112.0,Anna Evans,2023-11-24,41.1
2211.0,Janet Davis,2023-11-24,38.6
2057.0,Michelle Lopez,2023-11-24,40.1
2177.0,Antonio Torres,2023-11-24,42.3
2137.0,Terry Salazar,2023-11-24,37.1
2113.0,Brandy Short,2023-11-24,37.1
2016.0,Amanda Levy,2023-11-24,43.1
2114.0,Andrea Jensen,2023-11-24,37.9
2162.0,Shane Rodgers,2023-11-24,37.4
2238.0,Nicholas Guerrero,2023-11-24,58.8
2176.0,Brenda Joseph,2023-11-24,38.3
2136.0,Tina Davis,2023-11-24,48.4
2018.0,Elizabeth Vaughn,2023-11-24,37.2
2115.0,Bobby Ho,2023-11-24,40.0
2059.0,Kaylee Anderson,2023-11-24,37.9
2180.0,John Smith,2023-11-24,38.3
2101.0,Paula Guerrero,2023-11-24,40.2
2209.0,Sarah Payne,2023-11-24,50.6
2061.0,Kelly Williams,2023-11-24,38.6
2184.0,William Hardin,2023-11-24,42.8
2021.0,Joseph Green,2023-11-24,42.1
2245.0,Donald Pratt,2023-11-24,38.1
2102.0,Shannon Johnson,2023-11-24,37.5
2103.0,Caroline Lee,2023-11-24,38.7
2199.0,Daniel Stone,2023-11-24,42.8
2183.0,Jonathan Romero,2023-11-24,40.1
2140.0,Robert Owen,2023-11-24,38.3
2020.0,Alan Mejia,2023-11-24,42.5
2235.0,Kayla Garcia,2023-11-24,37.9
2104.0,Marilyn Moore,2023-11-24,42.8
2182.0,Caitlin Bruce,2023-11-24,37.4
2005.0,Ruben Anderson,2023-11-24,40.3
2105.0,Tamara Riley,2023-11-24,41.0
2210.0,Madison Fuller,2023-11-24,38.1
2223.0,April Wilson,2023-11-24,38.3
2106.0,Danielle Edwards,2023-11-24,48.2
2181.0,Tracy Garrison,2023-11-24,38.0
2160.0,April Evans,2023-11-24,40.5
2019.0,Andrew Smith,2023-11-24,38.3
2139.0,Christine Reyes,2023-11-24,40.9
2236.0,Brian Turner,2023-11-24,38.2
2107.0,Alexa Downs,2023-11-24,38.9
2039.0,Rebecca Olson,2023-11-24,41.5
2108.0,Michael Anderson,2023-11-24,37.2
2040.0,Daniel Blair,2023-11-24,38.1
2175.0,Monica Hartman,2023-11-24,37.0
2212.0,William Perez,2023-11-24,37.9
2133.0,Jody Mueller,2023-11-24,37.3
2124.0,Sheri Perez,2023-11-24,37.1
2008.0,Elizabeth Oneal,2023-11-24,37.1
2125.0,John Miller,2023-11-24,39.4
2051.0,Mr. Frank Cook Jr.,2023-11-24,46.2
2169.0,Ashley Marshall,2023-11-24,38.1
2011.0,Matthew Cummings,2023-11-24,39.3
2215.0,Jesus Cherry,2023-11-24,44.0
2132.0,William Wright,2023-11-24,37.0
2241.0,Kelly Simpson,2023-11-24,37.6
2214.0,Brian Hoover,2023-11-24,38.4
2053.0,Joel Brooks,2023-11-24,38.2
2126.0,Sherri Horton,2023-11-24,37.9
2127.0,Andre Fritz,2023-11-24,40.2
2052.0,Jillian Collins,2023-11-24,39.5
2168.0,Theresa Baker,2023-11-24,39.2
2010.0,Meghan Davis,2023-11-24,38.0
2165.0,Bobby Park,2023-11-24,43.1
2128.0,James Phelps,2023-11-24,38.4
2221.0,Alison Mcintyre,2023-11-24,39.3
2167.0,Molly Franklin,2023-11-24,37.7
2131.0,Monique Hudson,2023-11-24,37.1
2129.0,Scott Johnson,2023-11-24,43.7
2130.0,Cynthia Anderson,2023-11-24,38.4
2009.0,Virginia Cervantes,2023-11-24,41.6
2166.0,Yvette Lewis,2023-11-24,38.2
2242.0,Gabriel Green,2023-11-24,47.3
2170.0,Ronald Sullivan,2023-11-24,41.2
2054.0,Kevin Rose,2023-11-24,38.0
2123.0,Dana Patterson,2023-11-24,41.7
2012.0,Meredith Jackson,2023-11-24,37.1
2015.0,Elizabeth Lam,2023-11-24,38.5
2116.0,Brian Anderson,2023-11-24,42.6
2056.0,Christopher Mays,2023-11-24,37.6
2117.0,Devon Foster,2023-11-24,40.6
2174.0,Patrick Watkins,2023-11-24,37.6
2135.0,Megan Glenn,2023-11-24,39.3
2118.0,Linda Vazquez DVM,2023-11-24,41.1
2055.0,Elizabeth Anderson,2023-11-24,38.6
2014.0,Megan Jones,2023-11-24,38.0
2007.0,Kerry Lopez,2023-11-24,45.0
2050.0,Glenn Ramos,2023-11-24,38.3
2239.0,Michael Reed,2023-11-24,37.8
2119.0,Hannah Monroe,2023-11-24,38.2
2141.0,Anita Bell,2023-11-24,37.3
2222.0,Robert Smith,2023-11-24,39.2
2163.0,Barbara Robinson,2023-11-24,39.1
2120.0,Brittany Sanchez,2023-11-24,46.9
2134.0,Rachel Washington,2023-11-24,42.8
2172.0,Lauren Richardson,2023-11-24,38.1
2013.0,Amber Vargas,2023-11-24,38.1
2121.0,Gabrielle Barber,2023-11-24,37.7
2240.0,Jessica George,2023-11-24,51.0
2213.0,Jennifer Ross,2023-11-24,45.7
2164.0,Joy Boyd,2023-11-24,39.7
2243.0,Alicia Smith,2023-11-24,42.0
2122.0,Alexis Cook,2023-11-24,39.1
2171.0,Nichole Wade,2023-11-24,39.3
2041.0,Brittany Hudson,2023-11-24,37.6
2173.0,David Ochoa,2023-11-24,51.4
2217.0,Andrew Stephens,2023-11-24,39.4
2060.0,Peter Scott,2023-11-24,37.0
2065.0,Brandon Leonard,2023-11-24,39.7
2036.0,Gary Green,2023-11-24,37.8
2028.0,Tina Walker,2023-11-24,38.0
2147.0,Crystal Russo,2023-11-24,42.7
2230.0,Melissa Wallace,2023-11-24,37.4
2248.0,Angela Byrd,2023-11-24,37.7
2086.0,Christina Sandoval,2023-11-24,39.1
2066.0,Trevor Howard,2023-11-24,40.5
2193.0,Emily Miller,2023-11-24,42.3
2087.0,Jessica Hicks,2023-11-24,37.9
2156.0,Daniel Thompson,2023-11-24,37.4
2206.0,Richard Rodriguez,2023-11-24,37.0
2027.0,Chelsea Rojas,2023-11-24,40.3
2194.0,Michelle Merritt,2023-11-24,37.8
2044.0,Kelly Andrews,2023-11-24,37.9
2088.0,Stephen Flores,2023-11-24,43.2
2048.0,Craig Leon,2023-11-24,39.7
2231.0,Brandon Garrett,2023-11-24,37.1
2192.0,Connie Miller,2023-11-24,37.5
2249.0,Jennifer Koch,2023-11-24,39.8
2145.0,Stephen Beck,2023-11-24,37.3
2089.0,Kimberly Gonzales,2023-11-24,38.3
2026.0,Gregory Lopez,2023-11-24,38.1
2246.0,Melanie Stevenson,2023-11-24,39.3
2090.0,Lonnie Brown,2023-11-24,42.8
2207.0,Caitlyn Roberts,2023-11-24,38.9
2064.0,Donna Estrada,2023-11-24,39.4
2146.0,Monica Nelson,2023-11-24,42.7
2002.0,Mr. Jeffrey Watson PhD,2023-11-24,37.1
2085.0,Mary Booth,2023-11-24,45.3
2084.0,James Anderson,2023-11-24,37.2
2031.0,Scott Bradford,2023-11-24,42.7
2228.0,Donna Miller,2023-11-24,39.1
2035.0,James Garcia,2023-11-24,39.9
2001.0,Michael Davis,2023-11-24,37.2
2068.0,Cathy Fuller,2023-11-24,42.0
2198.0,Angela Davis,2023-11-24,38.4
2079.0,Sabrina Alexander,2023-11-24,40.5
2154.0,Kelli Bennett,2023-11-24,37.5
2149.0,Sarah Cruz MD,2023-11-24,37.6
2080.0,Sean Jones,2023-11-24,47.1
2197.0,Adam Thomas,2023-11-24,41.1
2030.0,Jimmy Brown,2023-11-24,38.9
2148.0,Shawna Ray,2023-11-24,37.8
2229.0,Scott Morris,2023-11-24,38.9
2205.0,Anthony Callahan,2023-11-24,40.2
2081.0,Bryce Soto,2023-11-24,37.6
2067.0,Thomas Davis,2023-11-24,40.6
2046.0,Allison Rodriguez,2023-11-24,40.6
2082.0,Mary Li,2023-11-24,37.5
2218.0,Jeffery Boyd,2023-11-24,37.3
2247.0,Jon Navarro,2023-11-24,41.0
2196.0,Nathan Carey,2023-11-24,38.2
2225.0,Jason Mayer,2023-11-24,45.2
2029.0,Veronica Carson,2023-11-24,38.0
2083.0,Phillip Smith,2023-11-24,37.4
2195.0,Christopher Richmond,2023-11-24,37.1
2155.0,Jonathan Hernandez,2023-11-24,40.6
2191.0,Aaron Turner,2023-11-24,37.6
2091.0,Ryan Ryan,2023-11-24,42.2
2100.0,Jessica Arnold,2023-11-24,40.2
2189.0,John Rios,2023-11-24,37.2
2099.0,Brian Bean,2023-11-24,42.6
2096.0,Jonathan Lopez Jr.,2023-11-24,38.6
2142.0,David Smith,2023-11-24,42.9
2186.0,Mr. Lawrence Cortez,2023-11-24,44.8
2190.0,Jennifer Olsen,2023-11-24,39.6
2233.0,David Harrell,2023-11-24,39.0
2158.0,Deborah Mcconnell,2023-11-24,46.0
2022.0,Sarah Vincent,2023-11-24,38.7
2047.0,Sue Barry,2023-11-24,40.6
2144.0,Autumn Mccormick,2023-11-24,37.8
2143.0,Christopher Butler,2023-11-24,37.5
2098.0,Mario Garcia,2023-11-24,39.8
2094.0,Ricky Robinson,2023-11-24,38.3
2188.0,Janet Davidson,2023-11-24,41.1
2024.0,Jennifer Cohen,2023-11-24,39.7
2208.0,Joshua Lewis,2023-11-24,38.1
2004.0,Samantha Bennett,2023-11-24,37.1
2095.0,Ian West,2023-11-24,39.4
2234.0,Pamela Wilkerson,2023-11-24,43.4
2063.0,Alexa Robbins,2023-11-24,41.3
2092.0,Eric Martinez,2023-11-24,48.1
2023.0,Andrew Robbins,2023-11-24,37.5
2187.0,Katherine Green,2023-11-24,38.2
2062.0,Jimmy Ruiz,2023-11-24,39.6
2159.0,Jordan Johnson,2023-11-24,38.8
2220.0,Eddie Aguilar,2023-11-24,37.1
2037.0,Brittany Sanchez,2023-11-24,37.9
2038.0,Derrick Lyons,2023-11-24,37.0
2185.0,Virginia Oneal,2023-11-24,37.7
2003.0,Tiffany Long,2023-11-24,45.3
2232.0,Gary Daniel,2023-11-24,41.1
2157.0,Brandon Davis,2023-11-24,37.8
2093.0,Richard Webster,2023-11-24,38.6
2224.0,Michael Hutchinson,2023-11-24,37.9
2025.0,Kristopher Ortiz,2023-11-24,39.7
2097.0,Christopher Lambert,2023-11-24,37.0
2218.0,Jeffery Boyd,2023-12-01,37.6
2220.0,Eddie Aguilar,2023-12-01,37.1
2062.0,Jimmy Ruiz,2023-12-01,39.8
2046.0,Allison Rodriguez,2023-12-01,37.2
2216.0,Kevin Johnson,2023-12-01,40.8
2215.0,Jesus Cherry,2023-12-01,40.8
2217.0,Andrew Stephens,2023-12-01,45.7
2038.0,Derrick Lyons,2023-12-01,37.1
2042.0,John Wallace,2023-12-01,37.1
2035.0,James Garcia,2023-12-01,38.3
2068.0,Cathy Fuller,2023-12-01,48.1
2209.0,Sarah Payne,2023-12-01,51.1
2051.0,Mr. Frank Cook Jr.,2023-12-01,41.2
2221.0,Alison Mcintyre,2023-12-01,44.4
2052.0,Jillian Collins,2023-12-01,50.4
2060.0,Peter Scott,2023-12-01,37.1
2053.0,Joel Brooks,2023-12-01,37.2
2214.0,Brian Hoover,2023-12-01,37.6
2205.0,Anthony Callahan,2023-12-01,42.8
2067.0,Thomas Davis,2023-12-01,37.1
2061.0,Kelly Williams,2023-12-01,37.5
2225.0,Jason Mayer,2023-12-01,40.6
2213.0,Jennifer Ross,2023-12-01,47.5
2041.0,Brittany Hudson,2023-12-01,37.3
2056.0,Christopher Mays,2023-12-01,37.2
2212.0,William Perez,2023-12-01,39.3
2206.0,Richard Rodriguez,2023-12-01,37.4
2065.0,Brandon Leonard,2023-12-01,37.8
2063.0,Alexa Robbins,2023-12-01,42.8
2040.0,Daniel Blair,2023-12-01,37.8
2043.0,Katelyn Dunn,2023-12-01,37.6
2058.0,Joseph Haney,2023-12-01,41.9
2204.0,Barbara Martin,2023-12-01,37.2
2207.0,Caitlyn Roberts,2023-12-01,37.1
2064.0,Donna Estrada,2023-12-01,37.6
2069.0,Bryce Marshall,2023-12-01,37.5
2057.0,Michelle Lopez,2023-12-01,42.3
2211.0,Janet Davis,2023-12-01,44.2
2037.0,Brittany Sanchez,2023-12-01,41.5
2049.0,Christopher Bolton,2023-12-01,37.7
2044.0,Kelly Andrews,2023-12-01,37.5
2045.0,Melissa Barber,2023-12-01,45.2
2203.0,Jamie Smith,2023-12-01,38.7
2070.0,Angela Shannon,2023-12-01,37.2
2210.0,Madison Fuller,2023-12-01,38.8
2223.0,April Wilson,2023-12-01,40.1
2224.0,Michael Hutchinson,2023-12-01,39.4
2208.0,Joshua Lewis,2023-12-01,37.1
2036.0,Gary Green,2023-12-01,38.0
2039.0,Rebecca Olson,2023-12-01,40.9
2066.0,Trevor Howard,2023-12-01,45.6
2222.0,Robert Smith,2023-12-01,37.7
2059.0,Kaylee Anderson,2023-12-01,37.1
2050.0,Glenn Ramos,2023-12-01,38.1
2047.0,Sue Barry,2023-12-01,39.6
2055.0,Elizabeth Anderson,2023-12-01,50.9
2219.0,Wanda Nichols,2023-12-01,45.1
2054.0,Kevin Rose,2023-12-01,38.6
2048.0,Craig Leon,2023-12-01,37.2
2186.0,Mr. Lawrence Cortez,2023-12-01,52.6
2079.0,Sabrina Alexander,2023-12-01,37.7
2139.0,Christine Reyes,2023-12-01,41.2
2155.0,Jonathan Hernandez,2023-12-01,38.4
2161.0,Melissa Perez,2023-12-01,37.0
2090.0,Lonnie Brown,2023-12-01,38.8
2171.0,Nichole Wade,2023-12-01,37.2
2026.0,Gregory Lopez,2023-12-01,52.0
2109.0,Patrick Scott,2023-12-01,37.1
2081.0,Bryce Soto,2023-12-01,38.4
2018.0,Elizabeth Vaughn,2023-12-01,37.1
2002.0,Mr. Jeffrey Watson PhD,2023-12-01,37.2
2179.0,Wesley Waters,2023-12-01,41.0
2163.0,Barbara Robinson,2023-12-01,41.8
2143.0,Christopher Butler,2023-12-01,38.2
2108.0,Michael Anderson,2023-12-01,37.5
2185.0,Virginia Oneal,2023-12-01,43.1
2169.0,Ashley Marshall,2023-12-01,37.1
2234.0,Pamela Wilkerson,2023-12-01,41.2
2196.0,Nathan Carey,2023-12-01,37.2
2180.0,John Smith,2023-12-01,42.8
2189.0,John Rios,2023-12-01,37.9
2089.0,Kimberly Gonzales,2023-12-01,39.7
2147.0,Crystal Russo,2023-12-01,40.1
2082.0,Mary Li,2023-12-01,38.9
2007.0,Kerry Lopez,2023-12-01,38.8
2247.0,Jon Navarro,2023-12-01,38.2
2158.0,Deborah Mcconnell,2023-12-01,49.4
2133.0,Jody Mueller,2023-12-01,37.7
2160.0,April Evans,2023-12-01,40.7
2148.0,Shawna Ray,2023-12-01,39.6
2241.0,Kelly Simpson,2023-12-01,37.5
2098.0,Mario Garcia,2023-12-01,39.9
2112.0,Anna Evans,2023-12-01,39.0
2198.0,Angela Davis,2023-12-01,37.8
2248.0,Angela Byrd,2023-12-01,37.8
2178.0,Ruben Curtis,2023-12-01,38.8
2237.0,Cody Martinez DDS,2023-12-01,39.6
2110.0,Michael Davis,2023-12-01,38.3
2017.0,Heather Newman,2023-12-01,39.8
2243.0,Alicia Smith,2023-12-01,38.5
2011.0,Matthew Cummings,2023-12-01,37.5
2099.0,Brian Bean,2023-12-01,39.3
2111.0,Jeremy Shaw,2023-12-01,37.3
2197.0,Adam Thomas,2023-12-01,44.4
2022.0,Sarah Vincent,2023-12-01,39.5
2164.0,Joy Boyd,2023-12-01,42.4
2134.0,Rachel Washington,2023-12-01,37.2
2030.0,Jimmy Brown,2023-12-01,42.7
2229.0,Scott Morris,2023-12-01,43.2
2080.0,Sean Jones,2023-12-01,41.0
2008.0,Elizabeth Oneal,2023-12-01,37.6
2135.0,Megan Glenn,2023-12-01,50.8
2083.0,Phillip Smith,2023-12-01,47.0
2088.0,Stephen Flores,2023-12-01,40.8
2104.0,Marilyn Moore,2023-12-01,39.3
2145.0,Stephen Beck,2023-12-01,54.5
2249.0,Jennifer Koch,2023-12-01,41.0
2138.0,Anita Randall,2023-12-01,37.2
2235.0,Kayla Garcia,2023-12-01,40.9
2020.0,Alan Mejia,2023-12-01,40.5
2086.0,Christina Sandoval,2023-12-01,40.8
2184.0,William Hardin,2023-12-01,41.3
2183.0,Jonathan Romero,2023-12-01,40.6
2137.0,Terry Salazar,2023-12-01,37.1
2246.0,Melanie Stevenson,2023-12-01,37.1
2128.0,James Phelps,2023-12-01,41.2
2010.0,Meghan Davis,2023-12-01,40.7
2193.0,Emily Miller,2023-12-01,38.3
2021.0,Joseph Green,2023-12-01,50.0
2087.0,Jessica Hicks,2023-12-01,40.2
2102.0,Shannon Johnson,2023-12-01,43.4
2006.0,Katie Andrews,2023-12-01,38.7
2244.0,Brian Davis,2023-12-01,37.2
2157.0,Brandon Davis,2023-12-01,37.6
2103.0,Caroline Lee,2023-12-01,39.0
2003.0,Tiffany Long,2023-12-01,39.1
2029.0,Veronica Carson,2023-12-01,43.9
2162.0,Shane Rodgers,2023-12-01,37.0
2028.0,Tina Walker,2023-12-01,39.3
2100.0,Jessica Arnold,2023-12-01,37.7
2192.0,Connie Miller,2023-12-01,37.0
2156.0,Daniel Thompson,2023-12-01,37.2
2107.0,Alexa Downs,2023-12-01,40.2
2236.0,Brian Turner,2023-12-01,37.1
2019.0,Andrew Smith,2023-12-01,37.9
2195.0,Christopher Richmond,2023-12-01,37.2
2125.0,John Miller,2023-12-01,37.5
2084.0,James Anderson,2023-12-01,38.6
2181.0,Tracy Garrison,2023-12-01,38.6
2230.0,Melissa Wallace,2023-12-01,37.3
2144.0,Autumn Mccormick,2023-12-01,37.3
2012.0,Meredith Jackson,2023-12-01,37.6
2085.0,Mary Booth,2023-12-01,56.0
2106.0,Danielle Edwards,2023-12-01,43.5
2123.0,Dana Patterson,2023-12-01,38.6
2146.0,Monica Nelson,2023-12-01,40.6
2101.0,Paula Guerrero,2023-12-01,37.4
2231.0,Brandon Garrett,2023-12-01,46.1
2194.0,Michelle Merritt,2023-12-01,40.0
2105.0,Tamara Riley,2023-12-01,37.6
2182.0,Caitlin Bruce,2023-12-01,38.1
2136.0,Tina Davis,2023-12-01,37.9
2097.0,Christopher Lambert,2023-12-01,37.2
2027.0,Chelsea Rojas,2023-12-01,44.1
2025.0,Kristopher Ortiz,2023-12-01,39.0
2120.0,Brittany Sanchez,2023-12-01,37.9
2118.0,Linda Vazquez DVM,2023-12-01,38.8
2174.0,Patrick Watkins,2023-12-01,39.4
2233.0,David Harrell,2023-12-01,38.4
2074.0,Deanna Sanders,2023-12-01,53.2
2242.0,Gabriel Green,2023-12-01,37.5
2240.0,Jessica George,2023-12-01,38.0
2075.0,Lori Morris,2023-12-01,39.4
2227.0,Megan Johnson,2023-12-01,37.9
2117.0,Devon Foster,2023-12-01,38.4
2245.0,Donald Pratt,2023-12-01,38.8
2130.0,Cynthia Anderson,2023-12-01,38.1
2131.0,Monique Hudson,2023-12-01,42.2
2096.0,Jonathan Lopez Jr.,2023-12-01,38.1
2000.0,Michael Thomas,2023-12-01,39.0
2116.0,Brian Anderson,2023-12-01,45.7
2015.0,Elizabeth Lam,2023-12-01,38.5
2126.0,Sherri Horton,2023-12-01,37.1
2124.0,Sheri Perez,2023-12-01,41.7
2201.0,Kimberly Hudson,2023-12-01,37.8
2173.0,David Ochoa,2023-12-01,39.9
2009.0,Virginia Cervantes,2023-12-01,39.1
2119.0,Hannah Monroe,2023-12-01,37.4
2093.0,Richard Webster,2023-12-01,37.4
2239.0,Michael Reed,2023-12-01,40.1
2202.0,Michael Nelson,2023-12-01,39.3
2095.0,Ian West,2023-12-01,37.5
2073.0,Mary Morton,2023-12-01,40.5
2170.0,Ronald Sullivan,2023-12-01,43.4
2014.0,Megan Jones,2023-12-01,37.4
2159.0,Jordan Johnson,2023-12-01,37.5
2141.0,Anita Bell,2023-12-01,37.8
2151.0,Julie Ramos,2023-12-01,37.0
2072.0,Ariana Johnson,2023-12-01,38.1
2153.0,April Carroll,2023-12-01,37.9
2166.0,Yvette Lewis,2023-12-01,40.3
2024.0,Jennifer Cohen,2023-12-01,39.9
2232.0,Gary Daniel,2023-12-01,37.6
2142.0,David Smith,2023-12-01,48.6
2188.0,Janet Davidson,2023-12-01,42.2
2033.0,Jerry Myers,2023-12-01,44.8
2001.0,Michael Davis,2023-12-01,43.0
2092.0,Eric Martinez,2023-12-01,48.4
2150.0,Terry Fowler,2023-12-01,40.7
2172.0,Lauren Richardson,2023-12-01,37.1
2013.0,Amber Vargas,2023-12-01,39.9
2121.0,Gabrielle Barber,2023-12-01,37.3
2238.0,Nicholas Guerrero,2023-12-01,38.5
2199.0,Daniel Stone,2023-12-01,38.5
2078.0,Ross Washington,2023-12-01,41.0
2127.0,Andre Fritz,2023-12-01,37.6
2226.0,Roy King,2023-12-01,41.1
2023.0,Andrew Robbins,2023-12-01,37.6
2031.0,Scott Bradford,2023-12-01,42.4
2228.0,Donna Miller,2023-12-01,37.0
2114.0,Andrea Jensen,2023-12-01,38.2
2016.0,Amanda Levy,2023-12-01,38.4
2091.0,Ryan Ryan,2023-12-01,37.1
2034.0,Michael Martinez,2023-12-01,39.3
2167.0,Molly Franklin,2023-12-01,41.0
2113.0,Brandy Short,2023-12-01,37.8
2177.0,Antonio Torres,2023-12-01,41.9
2191.0,Aaron Turner,2023-12-01,39.1
